id,user,fullname,timestamp,url,likes,replies,retweets,text,html
1,realDonaldTrump,Donald J. Trump,8/14/18 18:21,/realDonaldTrump/status/1029432932094668802,39484,11122,9682,���Hope and Change in an Alabama Coal Mine�۝https://www.theatlantic.com/politics/archive/2018/07/trump-coal-alabama/566282/�ʉ�_,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">���Hope and Change in an Alabama Coal Mine�۝<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.theatlantic.com/politics/archive/2018/07/trump-coal-alabama/566282/"" dir=""ltr"" href=""https://t.co/IwLEO9ff9X"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.theatlantic.com/politics/archive/2018/07/trump-coal-alabama/566282/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">theatlantic.com/politics/archi</span><span class=""invisible"">ve/2018/07/trump-coal-alabama/566282/</span><span class=""tco-ellipsis""><span class=""invisible"">��</span>��_</span></a></p>"
2,realDonaldTrump,Donald J. Trump,8/14/18 13:15,/realDonaldTrump/status/1029355952414371841,68236,20773,17908,"Lou Dobbs: ���This cannot go forward...this Special Counsel with all of his conflicts, with his 17 Angry Democrats, without any evidence of collusion by the Trump Campaign and Russia. The Dems are the ones who should be investigated.�۝ Thank you Lou, so true!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Lou Dobbs: ���This cannot go forward...this Special Counsel with all of his conflicts, with his 17 Angry Democrats, without any evidence of collusion by the Trump Campaign and Russia. The Dems are the ones who should be investigated.�۝ Thank you Lou, so true!</p>"
3,realDonaldTrump,Donald J. Trump,8/14/18 13:10,/realDonaldTrump/status/1029354577559281665,75964,22117,19058,Strzok started the illegal Rigged Witch Hunt - why isn�۪t this so-called ���probe�۝ ended immediately? Why aren�۪t these angry and conflicted Democrats instead looking at Crooked Hillary?,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Strzok started the illegal Rigged Witch Hunt - why isn�۪t this so-called ���probe�۝ ended immediately? Why aren�۪t these angry and conflicted Democrats instead looking at Crooked Hillary?</p>"
4,realDonaldTrump,Donald J. Trump,8/14/18 13:01,/realDonaldTrump/status/1029352395464224769,80478,17043,20568,"Fired FBI Agent Peter Strzok is a fraud, as is the rigged investigation he started. There was no Collusion or Obstruction with Russia, and everybody, including the Democrats, know it. The only Collusion and Obstruction was by Crooked Hillary, the Democrats and the DNC!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Fired FBI Agent Peter Strzok is a fraud, as is the rigged investigation he started. There was no Collusion or Obstruction with Russia, and everybody, including the Democrats, know it. The only Collusion and Obstruction was by Crooked Hillary, the Democrats and the DNC!</p>"
5,realDonaldTrump,Donald J. Trump,8/14/18 12:06,/realDonaldTrump/status/1029338578239795200,61631,20146,17035,"���They were all in on it, clear Hillary Clinton and FRAME Donald Trump for things he didn�۪t do.�۝ Gregg Jarrett on @foxandfriends  If we had a real Attorney General, this Witch Hunt would never have been started! Looking at the wrong people.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">���They were all in on it, clear Hillary Clinton and FRAME Donald Trump for things he didn�۪t do.�۝ Gregg Jarrett on <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15513604"" dir=""ltr"" href=""/foxandfriends""><s>@</s><b>foxandfriends</b></a>  If we had a real Attorney General, this Witch Hunt would never have been started! Looking at the wrong people.</p>"
6,realDonaldTrump,Donald J. Trump,8/14/18 11:55,/realDonaldTrump/status/1029335579845115904,57059,7812,15229,"Bruce Ohr of the ���Justice�۝ Department (can you believe he is still there) is accused of helping disgraced Christopher Steele ���find dirt on Trump.�۝ Ohr�۪s wife, Nelly, was in on the act big time - worked for Fusion GPS on Fake Dossier. @foxandfriends","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Bruce Ohr of the ���Justice�۝ Department (can you believe he is still there) is accused of helping disgraced Christopher Steele ���find dirt on Trump.�۝ Ohr�۪s wife, Nelly, was in on the act big time - worked for Fusion GPS on Fake Dossier. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15513604"" dir=""ltr"" href=""/foxandfriends""><s>@</s><b>foxandfriends</b></a></p>"
7,realDonaldTrump,Donald J. Trump,8/14/18 11:42,/realDonaldTrump/status/1029332350969237504,111741,15106,27584,Another terrorist attack in London...These animals are crazy and must be dealt with through toughness and strength!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Another terrorist attack in London...These animals are crazy and must be dealt with through toughness and strength!</p>"
8,realDonaldTrump,Donald J. Trump,8/14/18 11:31,/realDonaldTrump/status/1029329583672307712,80081,63938,19594,"When you give a crazed, crying lowlife a break, and give her a job at the White House, I guess it just didn�۪t work out. Good work by General Kelly for quickly firing that dog!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">When you give a crazed, crying lowlife a break, and give her a job at the White House, I guess it just didn�۪t work out. Good work by General Kelly for quickly firing that dog!</p>"
9,realDonaldTrump,Donald J. Trump,8/14/18 11:13,/realDonaldTrump/status/1029325115547369472,58757,7101,14245,"....should be shut down. The Strzok firing shows that the fundamental underpinnings of the investigation were corrupt. It should be shut down by the courts or by honest prosecutors.�۝ Thank you Judicial Watch, I couldn�۪t have said it better myself!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">....should be shut down. The Strzok firing shows that the fundamental underpinnings of the investigation were corrupt. It should be shut down by the courts or by honest prosecutors.�۝ Thank you Judicial Watch, I couldn�۪t have said it better myself!</p>"
10,realDonaldTrump,Donald J. Trump,8/14/18 11:07,/realDonaldTrump/status/1029323499226243072,50602,6317,12720,"....guy was corrupt and had anti-Trump animus. Strzok and others at the FBI should be criminally investigated for the way the conducted this investigation. Instead, Mueller is pretending nothing went wrong. He used Strzok, he used the Clinton DNC Dossier...the whole thing....","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">....guy was corrupt and had anti-Trump animus. Strzok and others at the FBI should be criminally investigated for the way the conducted this investigation. Instead, Mueller is pretending nothing went wrong. He used Strzok, he used the Clinton DNC Dossier...the whole thing....</p>"
11,realDonaldTrump,Donald J. Trump,8/14/18 10:59,/realDonaldTrump/status/1029321624603054080,66769,8982,17217,Tom Fitton of Judicial Watch: ���The Strzok firing is as much about the Mueller operation as anything else. There would be no Mueller Special Councel to investigate so called collusion but for the machinations of Strzok & his colleagues at the top levels of the FBI. We know this...,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Tom Fitton of Judicial Watch: ���The Strzok firing is as much about the Mueller operation as anything else. There would be no Mueller Special Councel to investigate so called collusion but for the machinations of Strzok &amp; his colleagues at the top levels of the FBI. We know this...</p>"
12,realDonaldTrump,Donald J. Trump,8/14/18 1:57,/realDonaldTrump/status/1029185314752000007,69043,16836,15966,"....such wonderful and powerful things about me - a true Champion of Civil Rights - until she got fired. Omarosa had Zero credibility with the Media (they didn�۪t want interviews) when she worked in the White House. Now that she says bad about me, they will talk to her. Fake News!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">....such wonderful and powerful things about me - a true Champion of Civil Rights - until she got fired. Omarosa had Zero credibility with the Media (they didn�۪t want interviews) when she worked in the White House. Now that she says bad about me, they will talk to her. Fake News!</p>"
13,realDonaldTrump,Donald J. Trump,8/14/18 1:50,/realDonaldTrump/status/1029183344397955074,61138,22121,15415,".@MarkBurnettTV called to say that there are NO TAPES of the Apprentice where I used such a terrible and disgusting word as attributed by Wacky and Deranged Omarosa. I don�۪t have that word in my vocabulary, and never have. She made it up. Look at her MANY recent quotes saying....","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""316865635"" dir=""ltr"" href=""/MarkBurnettTV""><s>@</s><b>MarkBurnettTV</b></a> called to say that there are NO TAPES of the Apprentice where I used such a terrible and disgusting word as attributed by Wacky and Deranged Omarosa. I don�۪t have that word in my vocabulary, and never have. She made it up. Look at her MANY recent quotes saying....</p>"
14,realDonaldTrump,Donald J. Trump,8/14/18 1:37,/realDonaldTrump/status/1029180220690124800,63839,5616,15680,pic.twitter.com/Gm9KE8cHpS,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Gm9KE8cHpS"">pic.twitter.com/Gm9KE8cHpS</a></p>"
15,realDonaldTrump,Donald J. Trump,8/14/18 1:37,/realDonaldTrump/status/1029180132630687745,70893,5748,17733,"Scott Walker of Wisconsin is a tremendous Governor who has done incredible things for that Great State. He has my complete & total Endorsement! He brought the amazing Foxconn to Wisconsin with its 15,000 Jobs-and so much more. Vote for Scott on Tuesday in the Republican Primary!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Scott Walker of Wisconsin is a tremendous Governor who has done incredible things for that Great State. He has my complete &amp; total Endorsement! He brought the amazing Foxconn to Wisconsin with its 15,000 Jobs-and so much more. Vote for Scott on Tuesday in the Republican Primary!</p>"
16,realDonaldTrump,Donald J. Trump,8/14/18 0:11,/realDonaldTrump/status/1029158545391054848,57611,10175,14250,���Trump�۪s foreign policy is actually boosting America�۪s standing�۝https://nypost.com/2018/08/11/trumps-foreign-policy-is-actually-boosting-americas-standing�ʉ�_,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">���Trump�۪s foreign policy is actually boosting America�۪s standing�۝<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://nypost.com/2018/08/11/trumps-foreign-policy-is-actually-boosting-americas-standing"" dir=""ltr"" href=""https://t.co/oC7Xs38uRo"" rel=""nofollow noopener"" target=""_blank"" title=""https://nypost.com/2018/08/11/trumps-foreign-policy-is-actually-boosting-americas-standing""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">nypost.com/2018/08/11/tru</span><span class=""invisible"">mps-foreign-policy-is-actually-boosting-americas-standing</span><span class=""tco-ellipsis""><span class=""invisible"">��</span>��_</span></a></p>"
17,realDonaldTrump,Donald J. Trump,8/13/18 22:36,/realDonaldTrump/status/1029134567356149762,61309,12684,14318,It was my great honor to sign our new Defense Bill into law and to pay tribute to the greatest soldiers in the history of the world: THE U.S. ARMY. The National Defense Authorization Act is the most significant investment in our Military and our warfighters in modern history!pic.twitter.com/M6VI1c0Sgx,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It was my great honor to sign our new Defense Bill into law and to pay tribute to the greatest soldiers in the history of the world: THE U.S. ARMY. The National Defense Authorization Act is the most significant investment in our Military and our warfighters in modern history!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/M6VI1c0Sgx"">pic.twitter.com/M6VI1c0Sgx</a></p>"
18,realDonaldTrump,Donald J. Trump,8/13/18 20:42,/realDonaldTrump/status/1029105967068323840,60153,7495,16183,"Pete Stauber is running for Congress in Minnesota. He will make for a great Congressman. Pete is strong on crime and borders, loves our Military, Vets and Second Amendment. Vote for Pete tomorrow. He has my full and total Endorsement!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pete Stauber is running for Congress in Minnesota. He will make for a great Congressman. Pete is strong on crime and borders, loves our Military, Vets and Second Amendment. Vote for Pete tomorrow. He has my full and total Endorsement!</p>"
19,realDonaldTrump,Donald J. Trump,8/13/18 19:37,/realDonaldTrump/status/1029089559710236672,46516,6222,10479,"Great to be in Fort Drum, New York with our HEROES!https://www.pscp.tv/w/bkHTwzFvTlFsTFJub1dwUXd8MW5BS0VRQk9EeWtLTFtQhzWGN93FiHGK3S6xQteSyxChDSYG0ZiglDU1wIKq?t=5m1s�ʉ�_","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Great to be in Fort Drum, New York with our HEROES!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.pscp.tv/w/bkHTwzFvTlFsTFJub1dwUXd8MW5BS0VRQk9EeWtLTFtQhzWGN93FiHGK3S6xQteSyxChDSYG0ZiglDU1wIKq?t=5m1s"" dir=""ltr"" href=""https://t.co/Ke54QGZbU7"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.pscp.tv/w/bkHTwzFvTlFsTFJub1dwUXd8MW5BS0VRQk9EeWtLTFtQhzWGN93FiHGK3S6xQteSyxChDSYG0ZiglDU1wIKq?t=5m1s""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">pscp.tv/w/bkHTwzFvTlFs</span><span class=""invisible"">TFJub1dwUXd8MW5BS0VRQk9EeWtLTFtQhzWGN93FiHGK3S6xQteSyxChDSYG0ZiglDU1wIKq?t=5m1s</span><span class=""tco-ellipsis""><span class=""invisible"">��</span>��_</span></a></p>"
20,realDonaldTrump,Donald J. Trump,8/13/18 18:19,/realDonaldTrump/status/1029069948214288384,60710,9824,10645,"Just landed at Fort Drum, New York. Looking forward to making a speech about our GREAT HEROES!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Just landed at Fort Drum, New York. Looking forward to making a speech about our GREAT HEROES!</p>"
21,FrankLuntz,Frank Luntz,8/10/18 18:47,/FrankLuntz/status/1027989937470066688,101457,7570,42701,"I�۪m in @Omarosa�۪s book on page 149. She claims to have heard from someone who heard from me that I heard Trump use the N-word.

Not only is this flat-out false (I�۪ve never heard such a thing), but Omarosa didn�۪t even make an effort to call or email me to verify. Very shoddy work.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I�۪m in <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16799621"" dir=""ltr"" href=""/OMAROSA""><s>@</s><b>Omarosa</b></a>�۪s book on page 149. She claims to have heard from someone who heard from me that I heard Trump use the N-word.

Not only is this flat-out false (I�۪ve never heard such a thing), but Omarosa didn�۪t even make an effort to call or email me to verify. Very shoddy work.</p>"
22,MichaelCohen212,Michael Cohen,8/12/18 19:25,/MichaelCohen212/status/1028724076859334656,43866,4705,13708,"LTo the many dozens of #journalists who called me, questioning @OMAROSA claim in her new book that @POTUS @realDonaldTrump took a note from me, put it in his mouth and ate it...I saw NO such thing and am shocked anyone would take this seriously.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">LTo the many dozens of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/journalists?src=hash""><s>#</s><b>journalists</b></a> who called me, questioning <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16799621"" dir=""ltr"" href=""/OMAROSA""><s>@</s><b>OMAROSA</b></a> claim in her new book that <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""822215679726100480"" dir=""ltr"" href=""/POTUS""><s>@</s><b>POTUS</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> took a note from me, put it in his mouth and ate it...I saw NO such thing and am shocked anyone would take this seriously.</p>"
23,realDonaldTrump,Donald J. Trump,8/13/18 17:11,/realDonaldTrump/status/1029052803380076544,67238,7267,10091,"Brooks Koepka just won his third Golf Major, and he did it not only with his powerful game, but with his powerful mind. He has been a man of steel on the Tour and will have many Victories, including Majors, ahead of him. Congrats to Brooks and his great team on a job well done!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Brooks Koepka just won his third Golf Major, and he did it not only with his powerful game, but with his powerful mind. He has been a man of steel on the Tour and will have many Victories, including Majors, ahead of him. Congrats to Brooks and his great team on a job well done!</p>"
24,realDonaldTrump,Donald J. Trump,8/13/18 16:13,/realDonaldTrump/status/1029038164248338432,64178,19940,14475,Wacky Omarosa already has a fully signed Non-Disclosure Agreement!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Wacky Omarosa already has a fully signed Non-Disclosure Agreement!</p>"
25,realDonaldTrump,Donald J. Trump,8/13/18 16:09,/realDonaldTrump/status/1029037282676957185,110961,19597,28477,"Just fired Agent Strzok, formerly of the FBI, was in charge of the Crooked Hillary Clinton sham investigation. It was a total fraud on the American public and should be properly redone!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Just fired Agent Strzok, formerly of the FBI, was in charge of the Crooked Hillary Clinton sham investigation. It was a total fraud on the American public and should be properly redone!</p>"
26,realDonaldTrump,Donald J. Trump,8/13/18 16:04,/realDonaldTrump/status/1029036065158557701,92164,18527,23854,"Agent Peter Strzok was just fired from the FBI - finally. The list of bad players in the FBI & DOJ gets longer & longer. Based on the fact that Strzok was in charge of the Witch Hunt, will it be dropped? It is a total Hoax. No Collusion, No Obstruction - I just fight back!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Agent Peter Strzok was just fired from the FBI - finally. The list of bad players in the FBI &amp; DOJ gets longer &amp; longer. Based on the fact that Strzok was in charge of the Witch Hunt, will it be dropped? It is a total Hoax. No Collusion, No Obstruction - I just fight back!</p>"
27,realDonaldTrump,Donald J. Trump,8/13/18 15:12,/realDonaldTrump/status/1029022897787084800,62230,9147,14574,The very unpopular Governor of Ohio (and failed presidential candidate) @JohnKasich hurt Troy Balderson�۪s recent win by tamping down enthusiasm for an otherwise great candidate. Even Kasich�۪s Lt. Governor lost Gov. race because of his unpopularity. Credit to Troy on the BIG WIN!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The very unpopular Governor of Ohio (and failed presidential candidate) <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""18020081"" dir=""ltr"" href=""/JohnKasich""><s>@</s><b>JohnKasich</b></a> hurt Troy Balderson�۪s recent win by tamping down enthusiasm for an otherwise great candidate. Even Kasich�۪s Lt. Governor lost Gov. race because of his unpopularity. Credit to Troy on the BIG WIN!</p>"
28,realDonaldTrump,Donald J. Trump,8/13/18 14:21,/realDonaldTrump/status/1029010124881453056,102695,36112,22372,"While I know it�۪s ���not presidential�۝ to take on a lowlife like Omarosa, and while I would rather not be doing so, this is a modern day form of communication and I know the Fake News Media will be working overtime to make even Wacky Omarosa look legitimate as possible. Sorry!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">While I know it�۪s ���not presidential�۝ to take on a lowlife like Omarosa, and while I would rather not be doing so, this is a modern day form of communication and I know the Fake News Media will be working overtime to make even Wacky Omarosa look legitimate as possible. Sorry!</p>"
29,realDonaldTrump,Donald J. Trump,8/13/18 13:50,/realDonaldTrump/status/1029002242932834310,78237,21998,18085,"...really bad things. Nasty to people & would constantly miss meetings & work. When Gen. Kelly came on board he told me she was a loser & nothing but problems. I told him to try working it out, if possible, because she only said GREAT things about me - until she got fired!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">...really bad things. Nasty to people &amp; would constantly miss meetings &amp; work. When Gen. Kelly came on board he told me she was a loser &amp; nothing but problems. I told him to try working it out, if possible, because she only said GREAT things about me - until she got fired!</p>"
30,realDonaldTrump,Donald J. Trump,8/13/18 13:27,/realDonaldTrump/status/1028996374174593025,84601,27677,20104,"Wacky Omarosa, who got fired 3 times on the Apprentice, now got fired for the last time. She never made it, never will. She begged me for a job, tears in her eyes, I said Ok. People in the White House hated her. She was vicious, but not smart. I would rarely see her but heard....","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Wacky Omarosa, who got fired 3 times on the Apprentice, now got fired for the last time. She never made it, never will. She begged me for a job, tears in her eyes, I said Ok. People in the White House hated her. She was vicious, but not smart. I would rarely see her but heard....</p>"
31,realDonaldTrump,Donald J. Trump,8/12/18 13:25,/realDonaldTrump/status/1028633682918166528,105098,36429,33447,"���Seems like the Department of Justice (and FBI) had a program to keep Donald Trump from becoming President�۝. @DarrellIssa @foxandfriends  If this had happened to the other side, everybody involved would be in jail. This is a Media coverup of the biggest story of our time.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">���Seems like the Department of Justice (and FBI) had a program to keep Donald Trump from becoming President�۝. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""22509548"" dir=""ltr"" href=""/DarrellIssa""><s>@</s><b>DarrellIssa</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15513604"" dir=""ltr"" href=""/foxandfriends""><s>@</s><b>foxandfriends</b></a>  If this had happened to the other side, everybody involved would be in jail. This is a Media coverup of the biggest story of our time.</p>"
32,realDonaldTrump,Donald J. Trump,8/12/18 12:57,/realDonaldTrump/status/1028626569475051522,82900,22035,18257,"Many @harleydavidson owners plan to boycott the company if manufacturing moves overseas. Great! Most other companies are coming in our direction, including Harley competitors. A really bad move! U.S. will soon have a level playing field, or better.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Many <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""17169239"" dir=""ltr"" href=""/harleydavidson""><s>@</s><b>harleydavidson</b></a> owners plan to boycott the company if manufacturing moves overseas. Great! Most other companies are coming in our direction, including Harley competitors. A really bad move! U.S. will soon have a level playing field, or better.</p>"
33,realDonaldTrump,Donald J. Trump,8/12/18 12:34,/realDonaldTrump/status/1028620642529292289,93609,20243,22011,".@GovMikeHuckabee ���Your paycheck is bigger, your pension is stronger.�۝ @foxandfriends  Unemployment numbers are better than they have been in 50 years, & perhaps ever. Our country is booming like never before - and it will get even better! Many companies moving back to the U.S.A.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15416505"" dir=""ltr"" href=""/GovMikeHuckabee""><s>@</s><b>GovMikeHuckabee</b></a> ���Your paycheck is bigger, your pension is stronger.�۝ <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15513604"" dir=""ltr"" href=""/foxandfriends""><s>@</s><b>foxandfriends</b></a>  Unemployment numbers are better than they have been in 50 years, &amp; perhaps ever. Our country is booming like never before - and it will get even better! Many companies moving back to the U.S.A.</p>"
34,realDonaldTrump,Donald J. Trump,8/12/18 12:24,/realDonaldTrump/status/1028618150944944129,90285,23910,24024,".@JudgeJeanine  ���Bob Mueller, isn�۪t your whole investigation premised on a Fake Dossier, paid for by Hillary, created by a man who hates Donald Trump, & used to con a FISA Court Judge. Bob, I really think it�۪s time for you to give up your phony investigation.�۝ No Collusion!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""29458079"" dir=""ltr"" href=""/JudgeJeanine""><s>@</s><b>JudgeJeanine</b></a>  ���Bob Mueller, isn�۪t your whole investigation premised on a Fake Dossier, paid for by Hillary, created by a man who hates Donald Trump, &amp; used to con a FISA Court Judge. Bob, I really think it�۪s time for you to give up your phony investigation.�۝ No Collusion!</p>"
35,realDonaldTrump,Donald J. Trump,8/12/18 1:51,/realDonaldTrump/status/1028458842345095169,98441,15358,22501,Bikers for Trump at Bedminster earlier today. Thank you!pic.twitter.com/GWN56gYGT3,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Bikers for Trump at Bedminster earlier today. Thank you!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/GWN56gYGT3"">pic.twitter.com/GWN56gYGT3</a></p>"
36,realDonaldTrump,Donald J. Trump,8/11/18 18:59,/realDonaldTrump/status/1028355187939987465,132495,20673,26293,Hundreds of Bikers for Trump just joined me at Bedminster. Quite a scene - great people who truly love our Country!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hundreds of Bikers for Trump just joined me at Bedminster. Quite a scene - great people who truly love our Country!</p>"
37,realDonaldTrump,Donald J. Trump,8/11/18 18:54,/realDonaldTrump/status/1028354010129027077,105192,29272,30270,....Do you believe Nelly worked for Fusion and her husband STILL WORKS FOR THE DEPARTMENT OF ���JUSTICE.�۝ I have never seen anything so Rigged in my life. Our A.G. is scared stiff and Missing in Action. It is all starting to be revealed - not pretty. IG Report soon?  Witch Hunt!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">....Do you believe Nelly worked for Fusion and her husband STILL WORKS FOR THE DEPARTMENT OF ���JUSTICE.�۝ I have never seen anything so Rigged in my life. Our A.G. is scared stiff and Missing in Action. It is all starting to be revealed - not pretty. IG Report soon?  Witch Hunt!</p>"
38,realDonaldTrump,Donald J. Trump,8/11/18 18:28,/realDonaldTrump/status/1028347518822825984,87785,18830,25254,"The big story that the Fake News Media refuses to report is lowlife Christopher Steele�۪s many meetings with Deputy A.G. Bruce Ohr and his beautiful wife, Nelly. It was Fusion GPS that hired Steele to write the phony & discredited Dossier, paid for by Crooked Hillary & the DNC....","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The big story that the Fake News Media refuses to report is lowlife Christopher Steele�۪s many meetings with Deputy A.G. Bruce Ohr and his beautiful wife, Nelly. It was Fusion GPS that hired Steele to write the phony &amp; discredited Dossier, paid for by Crooked Hillary &amp; the DNC....</p>"
39,realDonaldTrump,Donald J. Trump,8/11/18 13:41,/realDonaldTrump/status/1028275158342098944,150512,28125,35893,I am proud to have fought for and secured the LOWEST African American and Hispanic unemployment rates in history. Now I�۪m pushing for prison reform to give people who have paid their debt to society a second chance. I will never stop fighting for ALL Americans!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I am proud to have fought for and secured the LOWEST African American and Hispanic unemployment rates in history. Now I�۪m pushing for prison reform to give people who have paid their debt to society a second chance. I will never stop fighting for ALL Americans!</p>"
40,realDonaldTrump,Donald J. Trump,8/11/18 13:26,/realDonaldTrump/status/1028271447632957441,135028,35061,32882,The riots in Charlottesville a year ago resulted in senseless death and division. We must come together as a nation. I condemn all types of racism and acts of violence. Peace to ALL Americans!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The riots in Charlottesville a year ago resulted in senseless death and division. We must come together as a nation. I condemn all types of racism and acts of violence. Peace to ALL Americans!</p>"
